time,source,target,value,direction
1526650533,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xc0132e20f4271e51b11f32287bf1a66cb0fd7203,0.002,0
1526659397,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xf31ea1a5eafca2f3adfc39d0ebeac07ca1d73f12,0.0214,0
1526693012,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x8623bc1261db8e09099a504c0a90e8ed3da7fbd3,5.18,0
1526695454,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x8c9544c92a8ef701a83852c66f7212d5e9212f29,0.045,0
1526695774,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x4788c742c7a8fe50223d33ef949e2c7d7e3bd44b,0.185,0
1526695842,0x0a71c45119da28d00da9a9a24949b7e7b0790bc9,0xf4a2eff88a408ff4c4550148151c33c93442619e,74.0,1
1526696301,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xf6e1e6395eb8f06d1a0ef5c19284f03bef139233,0.183,0
1526697794,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x6b0430e9c75732608e010ffc761e07e6ec9bf24e,0.291,0
1526699058,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xe4585cc63a4d7de748453e437c0296ae74ae8994,78.3,0
1526702653,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x06ff2448432cce6135cc5ad5518a583c318c9dbf,0.01,0
1526706053,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x2de752a3190292b9bfc8a68a1872ae778787ef4c,1.21,0
1526707461,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x826b06635dab6c86d73995d2b1a810fcaa3f457d,0.975,0
1526710551,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x37f3885bc107a888b190ef17a3a0e22303237b8f,1.54,0
1526736263,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xfed6f38df5722e5c1294de3d4672bcaa771aaf23,2.47,0
1526737236,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x91da259f988f428bb1ed7bcb088bb85ec4f87cfd,0.322,0
1526738885,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x4376917415d4c0d784b6b19c0e516ecabd960b7e,11.8,0
1526740369,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xbc6874e3ee4f872b3f2956d42e8f12df6c811e5b,0.532,0
1526741278,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xef4f8637877a309bad9adc6bc83f714b8be57a55,2.86,0
1526742514,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xd8ba4db4bed616272db6e9020e1ec9ef6d6c9463,0.00674,0
1526748943,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xd8ba4db4bed616272db6e9020e1ec9ef6d6c9463,0.0537,0
1526786880,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xf6e1e6395eb8f06d1a0ef5c19284f03bef139233,0.268,0
1526887744,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x788d2d35fc89c6811f063f10b7e38a617e1551ff,0.257,0
1526887805,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x2d11a8c7367c0b9e1831107c3419081bd62beb6e,0.09,0
1526887925,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x4a66406d0542cfba3d6b85aa53b786c1ea3dc52a,0.0666,0
1526900049,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xdd5471eee5c448e73d9a34d46a09a8cae688a529,0.0126,0
1526902085,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x374dcd7d76ad4b316a6eb339b09f7832a170df2a,0.3,0
1526902259,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x0d2ac807d1743b3831e572e79221d750af9e5dea,1.38,0
1527081778,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x98f2827ad98fda95f714b3fa563eb1c5f7a2bfac,0.165,0
1527082648,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x2d11a8c7367c0b9e1831107c3419081bd62beb6e,0.04,0
1527086652,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xa0078801c35ae0fea57ad1c2051ffbaa5b9ced05,0.139,0
1527086962,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xfc568e2a539dc4b94af165f5891badc754c50133,0.389,0
1527087067,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x5f5fa025d9db0a3a26264bfa93aa27875111d9b1,0.0,0
1527088894,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x4b25e6b58f44a9c095e3add7077fceaad8526261,0.0001,0
1527089246,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x4b25e6b58f44a9c095e3add7077fceaad8526261,0.1,0
1527092881,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x5f5fa025d9db0a3a26264bfa93aa27875111d9b1,0.0,0
1527098777,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x7b2debba5b36f628d50756f154904cc2b90206b0,1.2,0
1527098909,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x99de1f7196f6db3d1bc79bf6e64ea8b251d010d5,1.18,0
1527099107,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xc8a2a8210d25aa7b29fb8496a41334ecba099249,1.16,0
1527120164,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x64d2b4d008769f4865b0260f614c4985cbdfd0d5,1.34,0
1527120218,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xa38fbf996eccf6047803d41e5ee3445ad6bc9a17,0.28,0
1527120617,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x5828330d528eef944f8b68986264f85ea78f720b,1.17,0
1527120678,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x0633314cf17518ea4d36520461bc7a38f548879c,0.0002,0
1527215229,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x5f5fa025d9db0a3a26264bfa93aa27875111d9b1,0.0,0
1527215265,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x83924639dba34149614fff6116ed0ec19f120e44,0.2,0
1527217341,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xf8d4d31ab5abc6d665d150afa0cba5ca278c24f0,0.567,0
1527217585,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x311980a20e05c94f9ccbc5aae9b4a401c680f80e,2.35,0
1527223934,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x931d0cbe74c52e7900239749dffa8189f01c40f4,0.04,0
1527225002,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xabe336f432a8057f4532a754a9ac1fe69d37a558,0.935,0
1527225413,0xeb86ac2633eeba5def676cfe6d78a3d61f3767e3,0xf4a2eff88a408ff4c4550148151c33c93442619e,90.0,1
1527225752,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xe55e754c9d652e71b756238a059ccdf77053c52f,20.0,0
1527226008,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xe55e754c9d652e71b756238a059ccdf77053c52f,0.7,0
1527226708,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x95015c1dade89e90c73b9818e19eaa0f9e2d6013,3.18,0
1527231904,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xe4585cc63a4d7de748453e437c0296ae74ae8994,43.5,0
1527232067,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x2a02a5ab8319949878a8166f06e2e0c34e393da3,0.68,0
1527232634,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x03282167453c94f1953b7e579d57731d06a0c51e,1.17,0
1527233285,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x8623bc1261db8e09099a504c0a90e8ed3da7fbd3,1.2,0
1527235576,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x4b25e6b58f44a9c095e3add7077fceaad8526261,1.45,0
1527240004,0x724a0b551d5f4c40acb2e9da3d16a1817c1ca42c,0xf4a2eff88a408ff4c4550148151c33c93442619e,39.6,1
1527240237,0xd154a8d785b851c2609e4fe03252636b3fb18cfa,0xf4a2eff88a408ff4c4550148151c33c93442619e,10.8,1
1527240393,0xe72586f8b933a4d1b6f1612d94b2e6755d6f62b2,0xf4a2eff88a408ff4c4550148151c33c93442619e,7.9,1
1527240502,0x881534f02359c60f9f6cb2020fe28d6757d85369,0xf4a2eff88a408ff4c4550148151c33c93442619e,3.7,1
1527240702,0x5c776106f3cc39304562d6a17299bcb676455f07,0xf4a2eff88a408ff4c4550148151c33c93442619e,3.09,1
1527240846,0xf3e2dd3262ec1565831b97e5dba3d223053e057e,0xf4a2eff88a408ff4c4550148151c33c93442619e,9.69,1
1527241087,0x841432c80a50e55ba8de69c1f995c83ab46eefd5,0xf4a2eff88a408ff4c4550148151c33c93442619e,7.4,1
1527241397,0xa838d976ee102504952eeea71fa589211221f672,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.22,1
1527241497,0xb40ae85a2267a0c58b1f7444b36991f8a63a6be6,0xf4a2eff88a408ff4c4550148151c33c93442619e,10.7,1
1527241799,0x154aa2c00339a7381a19ce3a899db59f52a3eca9,0xf4a2eff88a408ff4c4550148151c33c93442619e,9.07,1
1527241880,0x636e25aedd97bf24a91382b87a4d32b058985543,0xf4a2eff88a408ff4c4550148151c33c93442619e,3.93,1
1527242038,0x1c969890ce17fbaafb34acd8e984046e8ee60ca4,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.5,1
1527242549,0x9d93ca8c61c3a816ae45d4665b014d44576a2c68,0xf4a2eff88a408ff4c4550148151c33c93442619e,3.97,1
1527242794,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x9e446f6133e47600e77c412e3a2987dbcb4a1638,1.0,0
1527242881,0x5b474fa906a5ceaf7760afec6133c59eba70602b,0xf4a2eff88a408ff4c4550148151c33c93442619e,4.0,1
1527243159,0x4f2ecbf2314616f350a03b5f618ecdfd0842ffc0,0xf4a2eff88a408ff4c4550148151c33c93442619e,3.16,1
1527243460,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x5256a5ff81a8912d9c94e6a242659020e7432fdb,8.24,0
1527243460,0x116c219d1bbea74d94b4c659488ac5699fe7c270,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.54,1
1527243602,0xf98a481bcc75e1c27d21158e1a190f56bc33b280,0xf4a2eff88a408ff4c4550148151c33c93442619e,5.58,1
1527244998,0x9b80788d24cdba36f017d75b4ae1e3201858b90c,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.2,1
1527245330,0xa5d3d89031511b9bffcf35d3eeef94c9bcff2fb6,0xf4a2eff88a408ff4c4550148151c33c93442619e,3.0,1
1527245517,0x0e87103ce66359a712b9c13886f5b19042272292,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.73,1
1527245821,0x6d29abc4476af52d888b1aac51712676a29b25de,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.04,1
1527245985,0x1b25f89dffb72c219c04effef808028888ba8e24,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.52,1
1527246181,0x0458f1bc66ad97e58265b18e7e075df298dc5a7e,0xf4a2eff88a408ff4c4550148151c33c93442619e,3.0,1
1527246363,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x82316f92c2b4ef325cc192d21aa3ea1f842056a5,1.52,0
1527246729,0x4844b04e9757a65a4578fb9653626a482f599177,0xf4a2eff88a408ff4c4550148151c33c93442619e,5.0,1
1527246953,0xa858b1e720592a6d2c8acba6ce97ef56f3c788cc,0xf4a2eff88a408ff4c4550148151c33c93442619e,0.997,1
1527247018,0x6423095de04c16d5ea4f69b48f7e5cc26d904415,0xf4a2eff88a408ff4c4550148151c33c93442619e,0.997,1
1527247127,0x8288d9332004c3ba5a997ba87afb44add0d92518,0xf4a2eff88a408ff4c4550148151c33c93442619e,1.1,1
1527247220,0x93f3bd455ed35157a0a0636cf08d4c874480bc64,0xf4a2eff88a408ff4c4550148151c33c93442619e,1.0,1
1527247256,0xddf7809a828efe1b62a9bc1c05f1af64d1df62ca,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.99,1
1527247344,0x03ffcf8f8de4ceedc6fa79055fc359c4716a6fd5,0xf4a2eff88a408ff4c4550148151c33c93442619e,1.05,1
1527247430,0xa797f315fdd92c759a830a3a3b2f79aa012aba74,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.0,1
1527247476,0x2abf9b89dcc2c93f8d772445e112a0143e2c592b,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.08,1
1527247555,0xc3f3779ec82cb0152959c16f00f4c6813dd06d30,0xf4a2eff88a408ff4c4550148151c33c93442619e,1.58,1
1527247555,0x9c771695ab6e5009a2b4248bfb56a3d8ac28c99d,0xf4a2eff88a408ff4c4550148151c33c93442619e,4.97,1
1527247988,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x17e50b7398f14c12202686017bee3578e9a0e469,30.0,0
1527247988,0xaaa739566d9db202adb6e8622f48fb248ea50970,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.0,1
1527248097,0xa19cf824c95ce29422488e25af7fa5c093994723,0xf4a2eff88a408ff4c4550148151c33c93442619e,1.25,1
1527248220,0x76161ed4736ae22d93b1ee00491fb03be678d244,0xf4a2eff88a408ff4c4550148151c33c93442619e,0.997,1
1527248317,0x053baeefe6eb2ddfca76d8d16d64bb85f2a4bd2d,0xf4a2eff88a408ff4c4550148151c33c93442619e,1.29,1
1527248346,0x1ce2454c5eaf586f5209b89beecedf2854dd6067,0xf4a2eff88a408ff4c4550148151c33c93442619e,0.997,1
1527248393,0xb2c3435f692288102a406e8e647669a4b11c849a,0xf4a2eff88a408ff4c4550148151c33c93442619e,0.204,1
1527248488,0xfb7862ac75b2541ffd5d800270b0aa05f1e278b2,0xf4a2eff88a408ff4c4550148151c33c93442619e,1.12,1
1527248529,0x03c8a17f05c15023181e2ff1a4f2c82a3469f414,0xf4a2eff88a408ff4c4550148151c33c93442619e,0.552,1
1527248623,0x28efac78c3a27f702aac2b1e902fcdf962318270,0xf4a2eff88a408ff4c4550148151c33c93442619e,1.0,1
1527248623,0xe75998fe6c787310367ab92b814805e1fe7adda3,0xf4a2eff88a408ff4c4550148151c33c93442619e,0.255,1
1527248672,0x231447ea0988738ee6eddaeae2ff329dfeab0dc5,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.0,1
1527249118,0x8f9eda22bf45dacd61da8735b55b58a99e9339ad,0xf4a2eff88a408ff4c4550148151c33c93442619e,1.32,1
1527249152,0xf2e15acc47ed746d7ec379d1c94430a557754500,0xf4a2eff88a408ff4c4550148151c33c93442619e,1.19,1
1527249205,0x9cf4e1017566b6321a60957ba6a1b89a503335d1,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.0,1
1527249256,0x5d18dde804fe05594da1302ac2722cf213c12b79,0xf4a2eff88a408ff4c4550148151c33c93442619e,1.3,1
1527249263,0x08e2ddd6c0b021faf02a6253d0ce1e76aafa1733,0xf4a2eff88a408ff4c4550148151c33c93442619e,0.5,1
1527254773,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x12fb27f0e8be87e4843c861a389b6e84b14a9a6c,0.629,0
1527254947,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x51c4d20285bbcb7d6562dc5d1a4075a35fa43c7d,0.129,0
1527255007,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x17e50b7398f14c12202686017bee3578e9a0e469,40.0,0
1527255449,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xabe336f432a8057f4532a754a9ac1fe69d37a558,0.907,0
1527257117,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x3fa7d3368dc1d8a0ca0877f683119508de072b26,0.428,0
1527257287,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xf5497bf0629f21cba3e3a25e3d4244cacd015f94,0.54,0
1527257816,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x5c961600b77527b7f73aba5ede7a9648c6c35c5e,0.246,0
1527259112,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xc0d4ae1f806c4ed394bc462ef93d7dcc2ca8fe32,0.7,0
1527259357,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x2e61c56020e3fa98eff576fa2676688617a3e1ef,0.1,0
1527260216,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x82316f92c2b4ef325cc192d21aa3ea1f842056a5,0.597,0
1527261226,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x5f5fa025d9db0a3a26264bfa93aa27875111d9b1,0.0,0
1527261351,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x5f5fa025d9db0a3a26264bfa93aa27875111d9b1,0.0,0
1527261659,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x5f5fa025d9db0a3a26264bfa93aa27875111d9b1,0.0,0
1527261703,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x5f5fa025d9db0a3a26264bfa93aa27875111d9b1,0.0,0
1527261786,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x5f5fa025d9db0a3a26264bfa93aa27875111d9b1,0.0,0
1527261963,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x5f5fa025d9db0a3a26264bfa93aa27875111d9b1,0.0,0
1527264235,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x5312089b41e7e2611fa3e5a60190f3061c5ac3a9,25.9,0
1527273078,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x0e5b7d02b1b35c5db0cd7e1b9a9f3fa27959ea64,0.79,0
1527273268,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x0e5b7d02b1b35c5db0cd7e1b9a9f3fa27959ea64,6.5,0
1527299546,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x49bdcc9c185b9570dd4a9b3de670940ad48517ce,0.024,0
1527300426,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xd341ef6698f9045a9aea76449aca987964c44b9a,0.0573,0
1527301530,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xc0d4ae1f806c4ed394bc462ef93d7dcc2ca8fe32,0.109,0
1527301841,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x80e4cb8425af78be3659aecd7ad8286c41865a52,0.05,0
1527305733,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x5f5fa025d9db0a3a26264bfa93aa27875111d9b1,0.0,0
1527305983,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x1ee10e9379be9c200890afb6eea88761600e507b,0.26,0
1527306090,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x201d2972850139adf894dd6d0f22e905b130b873,1.11,0
1527315928,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xb36d3e514884cba8f2abf927e3975e3166078448,0.00096,0
1527334170,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xdeb5c0e647478cc606e08b040b28c7d88b19f56e,0.0001,0
1527335460,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x5f5fa025d9db0a3a26264bfa93aa27875111d9b1,0.0,0
1527348693,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x5f5fa025d9db0a3a26264bfa93aa27875111d9b1,0.0,0
1527380806,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x49ce82d1bf26b22975f7ca8d80d1f2bc8a209e39,0.01,0
1527380878,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xfe0af3de922e376892a7ac5d8ddcf5434d2fd924,0.0156,0
1527381653,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xd1118f3b287cc77af939307b8bb30096711ff14c,0.16,0
1527385669,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x4aee1a1d541bb2ba4a88b292d7cb7be3cf0db396,0.113,0
1527387347,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xf40f02429d74736e4b1b84bb9154c65158f34ee2,1.05,0
1527392523,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x1c753e88b9d574362cd2e706b7d7599573c69dc5,0.8,0
1527392641,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x9e446f6133e47600e77c412e3a2987dbcb4a1638,6.0,0
1527392871,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xf40f02429d74736e4b1b84bb9154c65158f34ee2,1.86,0
1527392967,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xa15c30f0cc2ea47e0b435fbd78c687fa3209ffb9,0.29,0
1527403691,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x4ca3aed2a3fa9587c0efc2751083ab7426570086,1e-05,0
1527405733,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x2a02a5ab8319949878a8166f06e2e0c34e393da3,0.377,0
1527406734,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x17e50b7398f14c12202686017bee3578e9a0e469,40.0,0
1527481846,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x17e50b7398f14c12202686017bee3578e9a0e469,20.0,0
1527493807,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x17e50b7398f14c12202686017bee3578e9a0e469,19.0,0
1527494624,0x84b23038b0ee19d50ff3e9a5ef6252fba20ce492,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.5,1
1527494898,0xdfb78ed8b436603bf3a74640df3544887404890d,0xf4a2eff88a408ff4c4550148151c33c93442619e,0.997,1
1527495039,0x935bcc100ce7fc8359c52ab073f4676e9d43e41f,0xf4a2eff88a408ff4c4550148151c33c93442619e,1.25,1
1527495362,0x062f2892be5a66d7b9c3e402dadb6969ea825308,0xf4a2eff88a408ff4c4550148151c33c93442619e,1.02,1
1527495607,0x20d28cb60b37de8222e486191403bb05a0d1c04f,0xf4a2eff88a408ff4c4550148151c33c93442619e,1.1,1
1527496250,0x724a0b551d5f4c40acb2e9da3d16a1817c1ca42c,0xf4a2eff88a408ff4c4550148151c33c93442619e,29.4,1
1527496282,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x17e50b7398f14c12202686017bee3578e9a0e469,10.0,0
1527496406,0x6461fd8db48ff476a71330953015f381f877f3ae,0xf4a2eff88a408ff4c4550148151c33c93442619e,0.0897,1
1527497333,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x17e50b7398f14c12202686017bee3578e9a0e469,29.0,0
1527497882,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xf4a2eff88a408ff4c4550148151c33c93442619e,19.0,1
1527498292,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x17e50b7398f14c12202686017bee3578e9a0e469,18.0,0
1527498739,0x61fcd5904380ab9000d4153c27afa465ae79185f,0xf4a2eff88a408ff4c4550148151c33c93442619e,1.41,1
1527498914,0xfb7d2faf0a38964d90b8d14c535f37efbd7a2323,0xf4a2eff88a408ff4c4550148151c33c93442619e,1.06,1
1527498943,0x8f8fa539830e0270ab5c81b6fd60c1fba9f81dc1,0xf4a2eff88a408ff4c4550148151c33c93442619e,0.997,1
1527499055,0x17bd6358d2658e0efb3a5b5990546b0611dc799c,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.48,1
1527499148,0xc7a1f42016733f3cdc0fce1189b1e91ff918e1f7,0xf4a2eff88a408ff4c4550148151c33c93442619e,4.62,1
1527499290,0x93d0350f01912cb66542b85509470c71e56fb159,0xf4a2eff88a408ff4c4550148151c33c93442619e,1.14,1
1527500723,0x154aa2c00339a7381a19ce3a899db59f52a3eca9,0xf4a2eff88a408ff4c4550148151c33c93442619e,5.93,1
1527500763,0x688297648155c3b685e2eaf5c89ced0949b88566,0xf4a2eff88a408ff4c4550148151c33c93442619e,10.8,1
1527500904,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x2a1ad6668d5656f738ea592e19c6b670a1467654,1.0,0
1527500991,0xcc70ee3a274d474d01a4b4c007eb10072d13dc49,0xf4a2eff88a408ff4c4550148151c33c93442619e,25.1,1
1527501134,0xc4ab405813812655a4334dc2f3709ec06bf44afd,0xf4a2eff88a408ff4c4550148151c33c93442619e,13.0,1
1527501170,0xc983df123457f107f9553b40160cf82aea4caf43,0xf4a2eff88a408ff4c4550148151c33c93442619e,15.0,1
1527501236,0x2ccf69f0b2bbc6c3954462dbd9ca8b629d729c71,0xf4a2eff88a408ff4c4550148151c33c93442619e,17.6,1
1527501300,0x0a8970dc783695156819ed5cc3b937430d0552d1,0xf4a2eff88a408ff4c4550148151c33c93442619e,25.9,1
1527503272,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x17e50b7398f14c12202686017bee3578e9a0e469,50.0,0
1527503797,0xfe96a838f64de9de9d6e6d2a23725e70baae7524,0xf4a2eff88a408ff4c4550148151c33c93442619e,8.09,1
1527503911,0x52c96f875fd91c67453c06ef882d8c33c1c72078,0xf4a2eff88a408ff4c4550148151c33c93442619e,10.1,1
1527503999,0xaf49b2121c45a1d12c1f63a6beb8c3a1c93a766d,0xf4a2eff88a408ff4c4550148151c33c93442619e,7.17,1
1527504043,0xacb6fc862f2948b1bcf58a88445aaa429131692f,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.92,1
1527504079,0xb2c3435f692288102a406e8e647669a4b11c849a,0xf4a2eff88a408ff4c4550148151c33c93442619e,6.02,1
1527504167,0x44068d849b5f053b1a550d21feadfcbb75a2f22f,0xf4a2eff88a408ff4c4550148151c33c93442619e,6.36,1
1527504296,0x2046d272d872d63f6b930241d0bdc930d78a045e,0xf4a2eff88a408ff4c4550148151c33c93442619e,3.53,1
1527504305,0x7662a8f4079dc5d91f5c24a82a6c53856cf9c92b,0xf4a2eff88a408ff4c4550148151c33c93442619e,3.1,1
1527504400,0x1e328ad60f69f15264bc384ce342a3464973e5c4,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.99,1
1527504487,0xd7c3ff99a27fc62d508dabf843ce9def17f29d09,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.95,1
1527504610,0x8480dc94efcb62d0a7394ac88c739123e77eb623,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.8,1
1527504718,0xc8746c439417008332c9029eb45de12840d3ccb2,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.72,1
1527504765,0xb3bfd44a15dd243c71badb98f36f3b2fdb2e4a97,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.65,1
1527504849,0xe90918e19a22bfc69c379962bcaf1640c0dabb5e,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.61,1
1527504849,0x636e25aedd97bf24a91382b87a4d32b058985543,0xf4a2eff88a408ff4c4550148151c33c93442619e,0.028,1
1527504862,0x272d819369beaa1f8d4d9d701aa4c14cf1b7de9b,0xf4a2eff88a408ff4c4550148151c33c93442619e,2.5,1
1527504872,0xf52898bf3925b7f32feca7a2a298440b35f60c99,0xf4a2eff88a408ff4c4550148151c33c93442619e,4.78,1
1527504942,0xea5f75d63fb5456cba7cf6c90f83ccebe2597636,0xf4a2eff88a408ff4c4550148151c33c93442619e,4.0,1
1527505017,0x19844f555fba9b5b00d782c3d3178d9e9f23bfd6,0xf4a2eff88a408ff4c4550148151c33c93442619e,4.4,1
1527505880,0x232bea6f55e5cc7ef5bfd60c1a6b028210641fa4,0xf4a2eff88a408ff4c4550148151c33c93442619e,3.24,1
1527506395,0x72be80bc4fa7df5c5455880152553f8f986e11a0,0xf4a2eff88a408ff4c4550148151c33c93442619e,20.0,1
1527513523,0xad6359aab383cdc709a7a09c68a0f85b17841df3,0xf4a2eff88a408ff4c4550148151c33c93442619e,5.0,1
1527561078,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x962ed59c6c7a71597d6d9db89cd25a5a4768f121,8.5,0
1527563155,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x983b968a37f9e89e7e1e33a118eb5c9e53f59935,1.63,0
1527565124,0xf4a2eff88a408ff4c4550148151c33c93442619e,0xf67ac69e14c6b20bf64046b14b0cfeaf5c337c9c,1.13,0
1527566244,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x0e9a1d80b90acc01fc0af9795f13fb3cc56f56d7,0.00732,0
